id,x,y,deg
090_58,s3.648859976747962788681813,s0.9560511426383812641494053,s97
090_59,s-1.132154671880269010061925,s-3.147877034915560657754586,s189
090_60,s1.944143563374380103097976,s-0.9933220624915899826801193,s170
090_61,s0.8674899001471957481895769,s-1.897440714222995661493443,s143
090_62,s-2.911865163452093382967511,s0.3684461324027385790112759,s78
090_63,s-2.513659522920677121676782,s1.287591687074971610882378,s307
090_64,s0.9227068742096620479475888,s0.6007741157594187475510239,s324
090_65,s2.399816050007171356912156,s-1.995102708485216547792255,s209
090_66,s-1.244078455378559723218391,s-1.209057598957656296141673,s53
090_67,s-0.2322446668197684464807207,s4.167060368462017015678267,s139
090_68,s0.1948954810007083732203978,s-3.972206336054326856338511,s21
090_69,s-2.962448061833086408126818,s-0.6174544630611299433908805,s181
090_70,s1.246668355457533436218831,s2.195946044729514095824111,s120
090_71,s1.213453289807003426803435,s-2.675441759861039131562776,s283
090_72,s-1.995738373040079064596461,s-1.910573317034688144849808,s133
090_73,s-0.9609579189360022586849369,s-2.217749318603213011524832,s193
090_74,s0.05037086122172817039335802,s1.024074837577945307903748,s39
090_75,s-1.228186357764917747449618,s2.825746511379152645787593,s241
090_76,s3.266338376545743178019921,s0.4273732547813199078058642,s99
090_77,s1.933842533358399177340070,s-3.014240761883594006556934,s340
090_78,s-0.6629971667803568422666639,s3.126178083917142688308647,s209
090_79,s3.174248408067298966341030,s-0.7998736353992611097796224,s280
090_80,s-2.799818960081467127121168,s1.673444521521497759843078,s-9
090_81,s1.875740219441568840813562,s-0.4759806361998430931665310,s232
090_82,s-2.154599413521762026171900,s-2.693819035850121675068625,s305
090_83,s2.788017258752924524981344,s1.251634791352179082359747,s165
090_84,s-1.562662854761861767503504,s4.362865812149614829244457,s215
090_85,s-2.247290822700071928792742,s2.920452845403063020209359,s155
090_86,s-2.223819628378690533426765,s1.904865735469024528442316,s-13
090_87,s-3.162699523290257635176061,s1.033982080788987463482177,s246
090_88,s-0.3676963701230605424674624,s-2.957641881416617792716073,s248
090_89,s-3.630922259041255536343717,s1.797831135912762664380568,s214
091_0,s0,s0,s0
091_1,s-0.7415450418516084168593649,s0.08794931599437646432999858,s169
091_2,s0.8226636609328243695399288,s1.172294840846583086069188,s277
091_3,s-0.5822987140112673774654251,s-0.9721370786029382001988681,s76
091_4,s0.6275176067786035418068213,s-0.1363580089800539990596562,s5
091_5,s-1.652418283224066392934904,s1.497535998566489001682100,s-5
091_6,s1.759658044161994408516314,s-0.1676611109953300184083335,s156
091_7,s-0.4726550501060321485269355,s1.638809221486226545133613,s163
091_8,s-0.05904462927534780483651565,s-1.247603388281557180994329,s120
091_9,s-1.647976580929556227484572,s-0.7177017301276370289664361,s64
091_10,s0.8180964288864848912158355,s-2.675947465621581276406377,s143
091_11,s0.7801952673882118528825291,s3.240110191378225631964049,s167
091_12,s-1.478162020374321721297163,s-2.346218068522991542779189,s342
091_13,s-0.3516186856344774131996091,s2.172228711025151193236837,s106
091_14,s-3.054041250988324723153466,s0.5761135728782782062379344,s308
091_15,s-1.277771192269138510189119,s0.9702527547870352648932968,s78
091_16,s0.4302530527522924336247812,s-1.537324697859040967262700,s16
091_17,s1.537098055885676820084968,s0.3649835281569248530975091,s321
091_18,s-0.8388948281840495416195048,s0.6612797468420689439572158,s231
091_19,s1.690027205319088482449174,s1.456312138946919793828367,s12
091_20,s-2.209906692793906439042235,s1.474439338675593978711386,s120
091_21,s-0.3985262214185131576349009,s-0.3422591462080327058548068,s203
091_22,s1.060047578662901640589311,s-0.7982809974280489356823765,s332
091_23,s0.7498213322071067624130514,s2.079252135627109262551448,s347
091_24,s0.3283562682139868748459889,s-2.422429277647172836309547,s85
091_25,s-1.332292475632342847700894,s-0.1462392073006130357309961,s17
091_26,s2.165713775496975888185113,s3.225177732785302682494422,s93
091_27,s0.8620443157573825874312461,s-1.092925211953377002960241,s201
091_28,s2.950274817120308897553172,s-0.02762941344634278631811607,s238
091_29,s1.556521471956260321140020,s-1.040438340475920179703516,s169
091_30,s-0.3405185138548332789143469,s-2.875595029679901588545718,s222
091_31,s0.08284489961517054606998655,s-0.4107596485501640200255213,s242
091_32,s0.4794267675234121983338098,s1.508102289736523732993635,s54
091_33,s-1.377385388152126466376756,s3.111412287795172090971995,s8
091_34,s0.5993884218232379424567967,s4.128791745471899939275150,s204
091_35,s-0.8477307451472334276498799,s-3.369797904711205884312198,s263
091_36,s3.446943397600277755529753,s-2.308335703367864512325359,s88
091_37,s0.05655445980699163807670083,s-1.871686615877002584848454,s118
091_38,s0.04323788326416803072527185,s3.091006706965005283727078,s130
091_39,s-1.839233259398292867322146,s0.009674849233635894607541373,s119
091_40,s0.4579516365131690025513933,s1.109695152404975545049060,s157
091_41,s1.315846631240929646977645,s-2.902563855846918304537405,s315
091_42,s-2.189978765538381785728943,s-0.9609219753704666645496839,s84
091_43,s2.482299591974136270498829,s-0.4521285855785719606791951,s-3
091_44,s-1.813019828829598589434169,s0.6113937431972730294355012,s82
091_45,s1.271924514854507963501628,s-2.238163778409726608134567,s314
091_46,s1.969205079135578085377384,s-1.433558559497866881013440,s257
091_47,s-2.328915558898055447947793,s0.3611569400504650098615577,s140
091_48,s-0.9256444167623335238237469,s2.347298766353777274909497,s24
091_49,s2.452024710982642206891224,s2.228490261754855786442698,s33
091_50,s-1.848317058282178897143934,s-1.377796038511109030788580,s129
091_51,s-2.985072260148629202589078,s0.02140268077176895114566137,s95
091_52,s-3.178272396768987916385041,s-0.5655362361745579023036827,s178
091_53,s-1.507721635020565175561159,s-1.062058682214882774329235,s249
091_54,s-0.1849157096621979606831942,s0.8821625153259907183012083,s340
091_55,s1.077558853262173660034205,s1.642036932445393272034238,s327
091_56,s0.8275605452317000010342699,s-3.305043342756855118819147,s264
091_57,s-2.131365634411533710977637,s2.869719552979153692501974,s318
091_58,s0.3559192863274502523218690,s3.553363331914834866674668,s60
091_59,s3.119289037429859360456285,s-1.179946662055897493512346,s13
091_60,s-0.7108892686924474652032672,s-2.694090424581389470529146,s123
091_61,s-2.624430248670835225284493,s-1.702437719968325679532895,s69
091_62,s-2.546596460846139385256204,s2.144270218660332943255707,s236
091_63,s2.673113907358441204697997,s0.8526912780437310504511039,s236
091_64,s-1.644870168260982395969094,s-2.945932913112532100172180,s301
091_65,s-2.944097540852192740681858,s2.740675694239572329768962,s250
091_66,s2.572934339602348649198027,s-1.878615081725678384594325,s170
091_67,s-1.857616473858299486858482,s-2.043534190042967449429947,s94
091_68,s-0.9240368591284943609008577,s-2.199658576199786361865528,s312
091_69,s3.097960065146637895217018,s1.185236120290540540178627,s240
091_70,s0.3735962423822995898126110,s2.540172573083751637185168,s97
091_71,s0.97681767259933904856694653062731958925724029541015625,s0.5347538888497240794350773285259492695331573486328125,s217
091_72,s1.770055582768818745395544,s2.471590160142709796664561,s190
091_73,s0.7279233250541484040452302,s-2.302684888545084079466972,s-6
091_74,s-0.6686732571943959280071765,s3.866966265228128294718926,s211
091_75,s-1.418694563709108593524410,s2.573199207901595550462837,s99
091_76,s1.876554087194461580088284,s-0.7283507087563130064783447,s234
091_77,s2.226771521236807966671878,s1.311854644541977979281535,s195
091_78,s-1.117076895759599335089529,s1.561465453423602667455683,s209
091_79,s1.148928506735485709222555,s3.400334545463035729531697,s295
091_80,s-2.872112146577292869295548,s1.645114473777467771486994,s134
091_81,s0.2806369563598025262257663,s-3.509494460344499175419308,s161
091_82,s1.945460009285997044284344,s-2.045876314238949514323629,s210
091_83,s1.945536477756345769205005,s-2.842256142104415253535342,s263
091_84,s-1.801519396808769035538134,s3.772599598863620088025352,s137
091_85,s2.378277398438099175803634,s1.714782103700519887146125,s263
091_86,s1.334724529097088813363315,s2.882301728055027853210404,s160
091_87,s3.690717757318880942393747,s-0.8414391160310231779217993,s59
091_88,s3.009736384701476410649668,s-1.722972309921714125641180,s306
091_89,s-0.5952814224135387750035110,s2.999419044833484622805676,s41
091_90,s2.140397748576314099905326,s0.4046860592471331480313169,s182
092_0,s0,s0,s0
092_1,s0.2363845834678382148985598,s1.241377605283819319029193,s174
092_2,s-0.9782688073281985818158147,s0.9073749304760314951523444,s244
092_3,s0.9024488228848512767765744,s-2.931759237396456103117228,s172
092_4,s0.9881957383782211078171455,s-2.182165206393065970055799,s12
092_5,s0.4616204255573813555052487,s-0.08408503650828905596342767,s199
092_6,s-0.2207923824184355454658401,s-0.9932550495133576351491914,s197
092_7,s-0.2591296500436250649368475,s1.133787456338538890410206,s70
092_8,s1.161482273223793357935785,s0.7973372202286285379793826,s100
092_9,s0.3095497678184896753195154,s2.120755994569110153280534,s46
092_10,s-0.5023584396042101336832264,s0.1734553704315335356800354,s124
092_11,s0.5598048720347281437779984,s-2.802555818999188139151179,s84
092_12,s0.1702630473263162282082650,s-0.7796860748273002020974908,s246
092_13,s1.035114722345427271110730,s-1.194994643735702612163951,s195
092_14,s-0.5701043177338593059833016,s-1.436269737461288296953566,s134
092_15,s-0.5521414874634812397502515,s-0.5191861701445021348710895,s291
092_16,s0.05906125687738259834313983,s-3.224076066931836254819686,s83
092_17,s-0.6607014434142905092567366,s-1.094417998329674318602756,s23
092_18,s-0.1366219778644450766336149,s1.680876836398001061834151,s274
092_19,s-0.3552824661023382471491948,s-2.045614622882908962588078,s94
092_20,s-2.420002755554142822962126,s-1.229806093100666167803116,s284
092_21,s1.090715921050530096960904,s-0.7523185174803346704497376,s339
092_22,s-2.336059880611284132745362,s-1.752368350731064821496074,s137
092_23,s-0.3874721577074152593922474,s-2.722448579341862677505313,s47
092_24,s3.706568018669170840213856,s0.4769183547478836212012849,s46
092_25,s-2.912041490254025999286776,s0.2856529945682743203139165,s345
092_26,s-2.814847635558544225453659,s-0.9864576004539944951987616,s55
092_27,s-2.312106657831042554225587,s-0.6238816061467619160027519,s1
092_28,s2.394807421546866520786073,s-0.6327310196097952615934545,s150
092_29,s1.996549561347002773713936,s1.526398728344308644740146,s217
092_30,s-2.472277669775444011723841,s-2.408582608233238542315770,s215
092_31,s1.902356111726453728565101,s-0.01303371903657607813742379,s259
092_32,s-1.030125204073281189320888,s0.3481391828736080957390486,s68
092_33,s1.507060389868907026439392,s1.009653368517315917378407,s360
092_34,s-1.537017510558136871949824,s-0.6144011458051885511254947,s111
092_35,s1.524532161731588369990576,s0.2656803774217373747407179,s330
092_36,s-0.6419722765362529080801490,s2.489072252013076823329296,s314
092_37,s2.903342612882459348316867,s-0.3589770013601637395350702,s168
092_38,s-1.239971520823313196058014,s2.727090912970296064654630,s216
092_39,s2.032760590541370836203949,s2.911515522705289384965131,s32
092_40,s-1.715935103548935518336106,s1.407858101625862473627037,s51
092_41,s-1.335523266995746360930041,s1.302166795680472148859923,s323
092_42,s0.5156953369810879025947332,s3.752696322169701507694746,s127
092_43,s1.614832278969862646225697,s-3.010052001022928233608943,s54
092_44,s-2.040722486633737328687309,s0.9960587540592239254311214,s204
092_45,s0.1065817040274237709196470,s-2.359241882770205731012503,s354
092_46,s-2.269888789230988860451399,s0.2971177280415647162931098,s32
092_47,s-3.685777310336603879506456,s0.7866273917527228445867316,s297
092_48,s1.029892544903969021224954,s-0.05353925246062077314412870,s35
092_49,s1.243846900918582167039350,s2.319390987731818605174782,s239
092_50,s0.4420130135414836562712804,s-1.367792785900034380902614,s179
092_51,s-1.909968842309471975804413,s-0.1539691460618700328405461,s278
092_52,s-3.510614940394637418022425,s-1.879263836108308410866029,s11
092_53,s-1.615100431104070526078242,s-1.414607654417248384232097,s193
092_54,s-1.293653251865995526277004,s-0.9005088871559676294911711,s201
092_55,s2.539228771365746820803946,s2.868802937459077335990987,s242
092_56,s-0.6341159164214457852294313,s1.769145846638197405731319,s315
092_57,s0.7583857025320030565763209,s1.254311594080167925439884,s360
092_58,s-2.776355366493835449825944,s1.150778692355191763774246,s324
092_59,s-2.890431096679626738615853,s-1.698676954572086499062334,s41
092_60,s2.319065235195384988564627,s0.5132470730103322470450068,s31
092_61,s-1.363884140579519733439685,s3.288881554809390508203882,s152
092_62,s-0.5652317856143766862733755,s3.912528279102639124087392,s334
092_63,s-3.577593821302118864968735,s-2.380029652981220503193961,s297
092_64,s1.330821617141770576292491,s2.813672438111737859889328,s37
092_65,s-1.578409118814135541405268,s-2.925863860968929865483122,s48
092_66,s1.741763175859321277627600,s-0.3650157693607149096692854,s180
092_67,s0.9065379371790847993356489,s2.318337316098750653867168,s53
092_68,s3.063229983752703187993568,s1.270143045076735080142762,s69
092_69,s-1.520830432546083430499217,s-3.369679222204511469425382,s187
092_70,s2.757322276446358405924129,s1.747257197094733908830644,s352
092_71,s1.973457055749715877840389,s2.433877271830355008830348,s233
092_72,s-1.327036558625626512172846,s1.852108247412622650529545,s26
092_73,s1.044855975762706985429662,s3.624609407335668121493549,s315
092_74,s-3.706031999207808705527889,s-0.2425828482890927170062546,s344
092_75,s1.628655669082996389554485,s-1.460639110320999124910391,s235
092_76,s2.649321922326663534489472,s0.1569269759704453766346886,s302
092_77,s-1.028424419864536080992945,s-3.050251468539378367147986,s206
092_78,s-1.969899431038768813917449,s2.024090260020614561765896,s-7
092_79,s1.442476428169989839667142,s-2.462715193725414411160534,s314
092_80,s-3.203097746061351938293152,s2.011546900174980834208326,s248
092_81,s-1.990481978008753261889797,s-1.986723759190341770733411,s213
092_82,s-1.903463302067636476176160,s3.039504230869087544972958,s67
092_83,s2.047439750938973859750726,s3.531845392393641411277194,s325
092_84,s3.583688702606991184976270,s-0.3651870791418044340237442,s54
092_85,s-0.9338099081296936925661311,s3.654960066325406376798458,s182
092_86,s-3.055436927187995454699431,s-0.3320506455975006910273648,s305
092_87,s2.441797571083939611367998,s-1.639741934484929206973513,s316
092_88,s-0.4064124963795626710449936,s3.238491237216974263229963,s327
092_89,s-2.684348599573330614899424,s2.248052667335286214714274,s335
092_90,s-3.658025504620755563936485,s-0.7810641703151301436583442,s85
092_91,s0.4313865036228302146312231,s3.213964877614324592430826,s218
093_0,s0,s0,s0
093_1,s0.3775070275371496392180504,s-0.7501977997105976625480400,s153
093_2,s-1.292364100707400078639486,s0.1610795540857468300006972,s287
093_3,s-0.9311191931021388229483548,s0.6091030132607863807614468,s329
093_4,s-0.1938949726059111984544092,s-0.8951955830648497258739127,s3
093_5,s0.2573243769543467618365896,s0.8675678654342777081087678,s74
093_6,s0.7211854059682141045639278,s0.7794749918789149606412891,s204
093_7,s1.415182097784565821985137,s0.1514339479816325662042686,s200
093_8,s2.104657710424998209950559,s1.470773177526779908891319,s101
093_9,s0.2096343069581855511618329,s-3.783604913664465601826418,s31
093_10,s-1.844188026886040860253396,s2.673454917535897645830544,s231
093_11,s-0.5971823599679171173937319,s-0.04465310567140305664235459,s335
093_12,s1.393017720486089872002772,s-0.7734827747393206234804985,s255
093_13,s-0.9857115171373932241416503,s-0.9719608851202063762309006,s254
093_14,s1.735977035195130762160188,s-3.644808254991510117030973,s60
093_15,s-2.931436006441572494213287,s-1.832273116325177420016248,s33
093_16,s-0.6590735845486960652224450,s1.878402370036986019329051,s125
093_17,s0.5873516685364474076980201,s-0.02595455229239812533492683,s255
093_18,s-0.09907148399854778450523970,s-1.450323419159148058410480,s172
093_19,s-1.512692615215696914296451,s0.7359853382358805869850604,s89
093_20,s-1.982295538980177601606769,s0.2452547184568166661194910,s70
093_21,s0.2817456548494037069790830,s-1.803087147438257245926629,s195
093_22,s-0.2238016265616556872697362,s1.960649977997605058858966,s292
093_23,s-1.023908954953176232011147,s-1.552929803064363495530841,s49
093_24,s-1.445911984135714159482865,s1.881683534335484381250226,s165
093_25,s1.198426642745762207495352,s-1.599819244223225057910387,s303
093_26,s-1.552774951718432404346171,s-0.7532237403256994943967497,s113
093_27,s-1.562752215798283928621659,s-0.1328941323237405117141385,s112
093_28,s-1.448381760746725848559847,s-1.742684357583392790527754,s154
093_29,s2.755209159713647368078122,s0.3543534937501798126602282,s237
093_30,s-1.365399009105956787055168,s-0.5159738621667445436502763,s287
093_31,s-2.044332580677660720844256,s-2.858320218272361604855413,s43
093_32,s1.099893703908179032335824,s-2.011867691220007085123323,s141
093_33,s-0.7667059439449483175185738,s-1.902573049850919479925732,s231
093_34,s-1.284738192030711309565838,s1.122029403304174695679695,s302
093_35,s2.128564278134972190259511,s-1.333467470069379649799668,s259
093_36,s-2.848731187470597961408637,s0.8011917202449770347705282,s139
093_37,s0.1272998676940242934740866,s1.461052540844172240421319,s99
093_38,s2.000475511329964140722070,s2.041576892364579765091342,s77
093_39,s-2.439890283857084809799459,s-0.4726651078169417513619164,s165
093_40,s-3.549458436105471258615457,s0.6485827187418771039295608,s340
093_41,s0.7368252777586917247332199,s-0.4889506307365743126291946,s223
093_42,s-0.3243561824713077947068829,s2.624281578541703286583386,s328
093_43,s0.5677949499586842432852231,s-3.022655755713412198751321,s323
093_44,s1.429727371591043529004466,s1.011311962273562910230584,s203
093_45,s0.9438767879623143081807557,s2.013340116950538974741059,s226
093_46,s-3.666064380331137618346248,s1.561649550434044589342085,s151
093_47,s-1.812524045785148695276978,s3.140518876037616740476422,s266
093_48,s-3.323019641332251998197545,s2.518538511728319710669676,s143
093_49,s-0.7019268613984528219773562,s2.846258532684223310771365,s132
093_50,s1.421843799085567829065812,s-3.091186081398985914178713,s22
093_51,s1.979229703111340069043854,s0.4074178901722377427185857,s228
093_52,s-2.964490419281177485677503,s-1.232455143369407989800691,s350
093_53,s-0.9184136233315605612678724,s3.756149312287518096664663,s189
093_54,s-3.849092004271475614581025,s-0.2418519064415410712437514,s16
093_55,s-0.8155232106084869267773041,s-2.537690285566096615459296,s154
093_56,s0.7832206685019668518377151,s2.545213834804757456475864,s158
093_57,s-1.895674895822298509223681,s1.360243818974424627075634,s55
093_58,s0.1249443463427086561251536,s4.033067402060613767123688,s196
093_59,s-2.079790868208551512033575,s-3.541139126447330831158784,s242
093_60,s2.658393486549917680838996,s-1.076701451053407211731066,s311
093_61,s2.299798181310138220833847,s1.846954167325283779031720,s283
093_62,s1.081685011768131734945924,s2.835190461840046225600045,s12
093_63,s-2.775180641690548868005456,s2.147194327755550016020165,s15
093_64,s2.402006762430259245028051,s-2.059199979352633137763553,s60
093_65,s3.176784774783508957796129,s-1.177238598984050921281153,s210
093_66,s2.606107476739429384959835,s0.7325334757239626085056906,s13
093_67,s-2.373065844747322724293813,s-1.473533735335279270389773,s289
093_68,s-2.350524421094225945494045,s2.987825700421214670035596,s20
093_69,s-0.7247124993532291468978369,s-3.413198031328128465716755,s338
093_70,s-2.125298741502309377189584,s2.145763100623542529721277,s26
093_71,s-3.508592412681649009924787,s-0.7709291712519922672164354,s162
093_72,s2.752514786833602004455928,s-1.897867010239039761189396,s252
093_73,s2.226999208607036616347498,s-2.475692758895263672486165,s245
093_74,s-2.511256905479583075718740,s-0.05697804297732047065783147,s77
093_75,s0.5707056302106103089222260,s1.420921753013330166015570,s234
093_76,s0.7573404068627681419260956,s-1.183590045061371795118154,s179
093_77,s1.706117372455119754470765,s2.686782334077974995767413,s120
093_78,s3.506973093373275025125268,s-0.2231291284171848885581339,s161
093_79,s1.879374239335855976962275,s-2.461079831749576063426589,s36
093_80,s-2.749254252331248279006983,s1.623776817132613948385655,s78
093_81,s1.940674747055231224711781,s-3.048571975581705329610973,s266
093_82,s-0.04982735856570460423325957,s-2.893229572447834959531000,s40
093_83,s-1.505578124738853430103489,s-3.235778613188750885316937,s227
093_84,s-3.187605120509539039647118,s-0.3833975917312143419368730,s27
093_85,s2.845218091316197864260040,s-0.3910357720261120224869434,s70
093_86,s0.9050329146335112026622290,s-3.297839507990581085772329,s142
093_87,s-1.623037986226007083068178,s-2.741667924057436703938472,s315
093_88,s-0.1627045046181933001666620,s3.602813628917879163740186,s138
093_89,s-2.422116972801128274308223,s-2.002109466359871061715003,s225
093_90,s-2.635575261316232322308938,s1.303692165273723143140150,s196
093_91,s0.3753479508197233270594402,s3.009219526698359362115732,s321
093_92,s1.921035037220826954817986,s-0.3898076853506170086349770,s250
094_0,s0,s0,s0
094_1,s1.220518003726022237750981,s0.07663413947170702109068507,s337
094_2,s1.513874485036295187978527,s-0.6042801486028961773433118,s284
094_3,s-0.3091046788731913463887935,s0.9235882880333966815644686,s72
094_4,s0.183957112156855562279389459945377893745899200439453125,s1.642166711346144669647628688835538923740386962890625,s340
094_5,s0.1036538380928740295250368,s-1.133900741129690610889403,s276
094_6,s0.62469823498331644717751487405621446669101715087890625,s-0.01550601183790509783599897986050564213655889034271240234375,s144
094_7,s0.5387372713175136718088965,s0.4373874285259467045716697,s279
094_8,s-0.4666039467579759913301585,s-1.817039394211091859684947,s315
094_9,s-0.07242331533053151734757869,s-0.6940972159339377917097735,s108
094_10,s-2.187020939026157767548497,s-2.595784487701995824396848,s197
094_11,s-1.662730067518395629319606,s-2.285669404780024525913884,s78
094_12,s1.338211009525930760694079,s2.432386129804266355902698,s39
094_13,s1.493406463805060431504491,s-2.333728488070106341090159,s120
094_14,s-0.4738218539195980377742856,s-0.002149050316952283434801529,s166
094_15,s-0.9455957526173351259486314,s0.5668854944563252841807643,s248
094_16,s-0.05922180340088175481971788,s2.411058423113278226246337,s140
094_17,s-0.9576454870166049857319043,s-1.054495165965115374695493,s194
094_18,s-2.631868566554791840500504,s-0.5576732841468849969030281,s75
094_19,s-2.019718868300352472566761,s0.3285488817499302230396019,s192
094_20,s-1.535219416738621163605848,s-1.541304780756834170996061,s193
094_21,s-1.128326599218230009112618,s1.225437770582732819463211,s123
094_22,s1.134653774064703958285999,s-2.965283743528516985019095,s247
094_23,s0.4571363659137703816526254,s-3.804517299108575178329116,s30
094_24,s-3.097418034206271084118890,s-0.01401624951358136986212520,s360
094_25,s0.06871468908036564363084331,s1.239703080782069269383250,s206
094_26,s-0.1239895179069036661428231,s-2.304556058094451148813664,s323
094_27,s-0.09430232938070363772620209,s2.850924648768142766891431,s356
094_28,s1.637780354445132926458767,s2.266001526485776448871511,s191
094_29,s0.8445592711211941452931210,s1.571429663105733759431714,s144
094_30,s-0.7499200093910998177193502,s1.479993992003627883979888,s301
094_31,s-0.3762434309091367140576168,s3.517977702551698117013416,s42
094_32,s-2.291289392344074638202880,s2.042568191859784446778869,s53
094_33,s-1.050540683311385010099970,s-0.5224770602977807949091059,s349
094_34,s-1.359384613640083599083938,s1.955688758222450933290520,s267
094_35,s2.239978843368762632254354,s-0.04823585695800491370249100,s101
094_36,s2.175384685761997827918579,s1.059386047672529664737118,s93
094_37,s0.6306230611667826696509210,s-1.405305761250164368891814,s186
094_38,s-2.236196309762447747421233,s-0.7046814495179638902083718,s283
094_39,s-1.318505387691467543864743,s3.120899063562591013026860,s300
094_40,s2.668432919534506134184858,s-2.373956815990621330332565,s54
094_41,s-1.341184063809785706467003,s0.1031834229835307103345654,s364
094_42,s0.8673915120092984751276606,s-0.5944728600577189030901293,s310
094_43,s2.981968672701108522687942,s-0.6184456666981136586935806,s82
094_44,s1.417293209339692036663472,s-1.252481811925093439785695,s57
094_45,s1.106924571008828912799250,s0.9230889555285887934643617,s342
094_46,s-3.234225998431268933250294,s-1.340729978326692041663836,s350
094_47,s1.172049192349993791857632,s-1.739055194809443507814734,s142
094_48,s-1.210002017189828513177296,s3.710863334181042985648880,s89
094_49,s0.5025891309502749553297931,s-2.620706290466665214222708,s367
094_50,s-1.119077072929117974350866,s-2.468023281481844698290619,s120
094_51,s-2.230996748218493575671716,s1.417424996941873978524575,s125
094_52,s-2.623792064008756894782915,s0.4791053297325029124154039,s199
094_53,s-1.021786737044985654554452,s2.491154714372407999456450,s288
094_54,s0.7189335479595350495568562,s2.087458322603816101951934,s256
094_55,s3.323832859342578195660511,s-1.620811516925756107926349,s180
094_56,s-1.682126740438064347454850,s-1.139002025632277291695981,s322
094_57,s-0.3815858481221669094504699,s-2.896542155524413143449782,s280
094_58,s0.7138713567555608104087109,s-3.139679674506200775935261,s195
094_59,s1.593117676076214545011212,s-1.801622923547952323519717,s277
094_60,s2.420187982441377144704475,s-1.057677076749570381324072,s93
094_61,s-1.727514193053318561354993,s2.296725038802590040530778,s155
094_62,s-2.947276008323749663456170,s2.133683584193267791795368,s117
094_63,s-0.2533659919986303507566375,s-3.460451513309086972805530,s112
094_64,s-3.087611792993317748334811,s-2.031405944879727778346056,s51
094_65,s-1.444613944792403090425116,s-3.029725160299338020120084,s155
094_66,s-0.9152340818525740231970111,s-3.185077488441767660717897,s341
094_67,s2.408483741344624867730672,s1.384831697232965543042927,s-26
094_68,s-2.373452617586395811850874,s-3.368956236162924541832631,s58
094_69,s-3.324452243522803306270687,s1.033554234156139896641525,s147
094_70,s-2.653036656546501440533111,s2.815375957755547859252127,s329
094_71,s2.878860331719656951918186,s0.1349737567952434373619310,s223
094_72,s1.983119356612275021277402,s-2.705811108508530007151634,s0
094_73,s1.514973074284327198457852,s2.881830926378672889237586,s324
094_74,s2.685017402730086176487755,s0.8796402628323944472392427,s324
094_75,s-2.225684474122077005989184,s-1.157658510464975479964389,s90
094_76,s2.822368877811162406199497,s-1.707194862186284344332531,s72
094_77,s-2.543513180075480765995889,s-1.644341759982127539052587,s180
094_78,s-2.113686305767551301139882,s0.7103281054438759546665329,s330
094_79,s-3.645523620741378369516928,s-1.361078221204648566744489,s55
094_80,s0.3064745391323070687616953,s2.523127421256943359387237,s326
094_81,s-1.072367951833419055795992,s-1.946027678548342076947364,s247
094_82,s2.189373595290551970105053,s0.6105988405292716580952117,s256
094_83,s1.126528698235613371037014,s3.998916306986361933473173,s167
094_84,s-3.136977294243192347644733,s1.630087956907061978728546,s190
094_85,s0.3055091708724122392774879,s3.334406048860168031650400,s313
094_86,s2.151974167466663683673244,s2.978120282998644251237776,s147
094_87,s0.09700024457525153911800895,s4.379877779759660409719659,s195
094_88,s2.208747720204562607626552,s2.000989367100262076096250,s154
094_89,s1.436417019053943019968323,s-3.473146832058592080663682,s135
094_90,s-1.547956319633830368255599,s2.842148696678774282865787,s90
094_91,s2.884550470561835345748025,s-1.229683743141742353205404,s295
094_92,s-2.956713464825397626525861,s-2.419850876436273987880874,s221
094_93,s-3.955688033781517678414558,s-0.5685387406147834033452725,s270
095_0,s0,s0,s0
095_1,s-0.6981607884735247931962121,s1.713979043631992618679227,s184
095_2,s-0.57765164127271428906595929220202378928661346435546875,s-0.221020435105697299338345374053460545837879180908203125,s48
095_3,s0.08894099887312362099148211,s1.181211370932821830281867,s119
095_4,s-1.236995749448164080841472,s0.5670442636365958591349035,s51
095_5,s1.429705892116474457570475,s-2.241740407467020346145465,s70
095_6,s0.7542218876634759448795986,s-1.105491712565725731520772,s300
095_7,s0.4721336304246607565304750,s-0.7980034834627794393391298,s7
095_8,s0.2149092962210236408895913,s-2.160092511542029146019360,s42
095_9,s1.029562795213527878757098,s0.5143098798289610952549910,s4
095_10,s-0.7518478197512745223041186,s-0.6489537769737063754860174,s254
095_11,s0.3006734753370228097751891,s-2.903780343284879165294265,s246
095_12,s-1.768748147855929332347703,s-1.669200742798252529511261,s51
095_13,s-3.013140941615056443009245,s1.312679776850499346711742,s293
095_14,s1.779740070588875039403475,s-0.5480846681053967994756691,s343
095_15,s1.562800832012292404082921,s0.2243192373011442322661146,s133
095_16,s0.4991456787926830535040423,s0.8080488301631124636870141,s168
095_17,s-1.239100211121950557285888,s-0.08111240043056950482780473,s161
095_18,s-2.477281451464568687997892,s-1.559300504525793780452591,s107
095_19,s2.117924080813323483999179,s1.994238229182482316850789,s272
095_20,s-0.07818400456854736335632306,s-2.841335952535822405307097,s27
095_21,s-1.003790727129632574451956,s1.193247774758997801006210,s85
095_22,s1.109241700947615537429377,s1.380630246695662593711672,s11
095_23,s-1.770346704905886731800693,s-2.145000164079464527802644,s167
095_24,s-2.262691483205926711377852,s-2.240714601722216929753639,s89
095_25,s-1.071219197295224159066640,s-1.215613976621038079192760,s0
