id,x,y,deg
095_92,s1.450517261407378180257388,s3.070172040408108322072369,s340
095_93,s-3.419463934504162992700227,s1.289385763347024337066582,s119
095_94,s-3.263043942871488922036205,s2.180495146333168741265007,s165
096_0,s0,s0,s0
096_1,s0.3837180309204525838207011,s1.264250059759343958187828,s162
096_2,s0.5203036753997870786370150,s-1.038077596489931558876307,s327
096_3,s-1.391154892287093450264911,s-0.6688552115042843693171193,s135
096_4,s0.8062782163645667941193062,s-0.1917216607966009817021203,s52
096_5,s-0.7319137073482300864454842,s0.9947039137615986877658316,s230
096_6,s-0.5946092063594332483011939,s-0.2725061337417281903672261,s123
096_7,s1.786117749469558810011122,s-0.03730278362429892110088706,s105
096_8,s-1.659531070825272972002474,s3.216712303722227662451662,s295
096_9,s-0.8724688254100878487869860,s3.223944355119614068108657,s178
096_10,s1.259648249749488774229534,s1.345044454493679125794970,s97
096_11,s-0.5088990336212740987764657,s0.1900767263341954661087786,s64
096_12,s2.071456279104144825725653,s1.612206443601932451259452,s244
096_13,s0.8926327739040567877607925,s0.8961155841993153200672473,s147
096_14,s0.5252475945470811494186769,s1.721831205652249805436450,s286
096_15,s-0.6872006569431337932862824,s1.720435273349523948999140,s153
096_16,s-1.791781851110261338314022,s-0.1837357445119795101070442,s169
096_17,s-2.060472938322406259627901,s0.9154056147384363791713601,s10
096_18,s1.256729223172038193909185,s-1.546136313679033555054666,s39
096_19,s-0.1467543600823916537592706,s-0.3043370682416404737757887,s205
096_20,s-0.3325532039987732157385741,s-0.8141322287675509354609725,s128
096_21,s2.094329100916104052787503,s0.2419344372354008051995144,s32
096_22,s-2.520985020127983320184505,s1.745316355291593568566099,s31
096_23,s-1.425165515245025275176128,s0.1825034899993646312753997,s197
096_24,s-2.335683042996801486029800,s0.6569953091668224928745268,s130
096_25,s-1.462261137568560621230463,s1.720619470330467432744869,s211
096_26,s-1.663655470641931916411794,s2.355871285569060487839756,s43
096_27,s-1.566436574814545601083694,s-1.406455439259005784887260,s260
096_28,s0.9180740214424509496732307,s-2.047292000140707942529295,s134
096_29,s-1.167839933909979366344346,s0.7612309978375989041312832,s36
096_30,s2.951210704940909124692482,s-0.5766794663245425490299969,s216
096_31,s1.500163969989124864400087,s0.6306503359644125422667216,s142
096_32,s0.2598181022918410392830503,s2.527453194675657090380314,s348
096_33,s0.02075407359141469114394156,s1.631150926389433176814937,s149
096_34,s-3.152379103079714758352259,s1.480082194290741908274110,s39
096_35,s-2.000284730441761811559065,s-2.459227136266027409494671,s57
096_36,s-3.265328104737677126362394,s-0.6452847802998391913212316,s213
096_37,s2.269992744725408725285989,s-0.2957177301871760539964116,s334
096_38,s1.132884048879552879585120,s-0.6523355681773740089024471,s261
096_39,s0.5249585088037933950332047,s-2.798717651478023626596126,s66
096_40,s-0.1286892600224018856636121,s-1.515603948496484262853379,s83
096_41,s0.1738647850445959848822421,s3.314178558234308201446706,s19
096_42,s2.977675374434110827821798,s0.2867987803787494065221866,s363
096_43,s-2.635353888511411175454152,s-1.589934094835179561808203,s87
096_44,s-0.2478254520817463153400939,s3.263357703102767421593499,s145
096_45,s-2.205450990859726562512423,s-0.5860123108930282722180617,s98
096_46,s-3.593838323532867742512998,s0.02291750904223172069507080,s233
096_47,s-0.6062767681204129415276083,s-2.373899109899869365979120,s232
096_48,s-1.628954470971104520442275,s0.6682331954792441715620943,s137
096_49,s2.192066158514431784345990,s2.497071615476481032218361,s13
096_50,s2.035422895762665235035172,s-1.921610615155520441349468,s53
096_51,s1.893113793363005711856140,s-1.110576668488597429362841,s82
096_52,s3.911666137494993055780121,s0.6922499445354279076075814,s127
096_53,s3.279571584164094586594241,s2.734473881476369494514244,s274
096_54,s-0.7819502402393711665284926,s2.139961614797929248315764,s323
096_55,s-0.2954178726902054637204475,s-3.052532219140982137212118,s115
096_56,s0.6662399226156987264158005,s2.172821645933669285413736,s324
096_57,s2.470954327046033391357403,s-2.485636895625094574049928,s73
096_58,s3.296716455352870053427913,s1.535133888968604078725104,s9
096_59,s3.330225108318757064850002,s-0.06770632363046023925040612,s107
096_60,s2.647452676582116710274349,s2.847853543593174359752074,s197
096_61,s1.802421166548569916865397,s-3.078690541087894182517568,s5
096_62,s0.03078494350446672137705527,s-2.239821805281900125948052,s44
096_63,s0.2375269790619575493995085935239330865442752838134765625,s-1.569272323938005087029523565433919429779052734375,s201
096_64,s-1.218535958867568328584107,s2.142336372585088486407423,s7
096_65,s-2.569386845548821055387755,s2.900475045974402927249914,s183
096_66,s-1.912979750566652201344829,s-1.741502819996032375149398,s209
096_67,s-2.761556204721983806549269,s-2.281249371740615383870321,s172
096_68,s2.625665864495644053096260,s2.041464105548843817631785,s87
096_69,s2.492479939653561391010861,s0.7171808229449366973995428,s321
096_70,s-0.2072011661315033620098245,s2.275645140229733930092862,s237
096_71,s1.527109979869282695499888,s1.171565701676030665386008,s265
096_72,s-2.730158788196371977274879,s-0.2123161986470359155476651,s53
096_73,s2.291023237889044881707147,s-0.7031641723047748563637723,s233
096_74,s-3.348458448542098942618538,s0.5474551358547465821757097,s17
096_75,s1.014391494586683823385387,s-2.543250219984838351831858,s197
096_76,s-3.917800361432872156396829,s0.7673033642501079325259905,s336
096_77,s1.502806306560699146999265,s3.225630260144349018003319,s151
096_78,s1.409803136199670924033624,s-2.010532682804604578952201,s193
096_79,s1.468560468696996940130008,s1.949694750851333566600121,s214
096_80,s3.809084802345555156172229,s-0.9866157574627264295608067,s45
096_81,s1.614668536336662976737877,s2.515339676262954671497746,s124
096_82,s-1.193929877910734039473535,s-2.519766518563685787565622,s131
096_83,s2.569973961205786167072418,s-1.808028989867098264288092,s225
096_84,s-3.486482599904895956707816,s-1.342555928205314247358968,s58
096_85,s3.333925251083887870799660,s1.115434789155768737639597,s180
096_86,s0.8570972054028722704086729,s3.784462781857798907483165,s77
096_87,s-2.168311993477192509485740,s-1.223271368478471546239332,s167
096_88,s-1.163302995612388451851515,s-2.196502985622035476753754,s324
096_89,s0.3611678486842827308367363,s-3.243593102831737874473805,s126
096_90,s-3.078133922029967762395985,s0.9222978522603619035147293,s331
096_91,s2.282898819830836245441120,s-1.445286816125214174322267,s273
096_92,s-0.4293669530960513929483674,s3.577502673155805586213168,s35
096_93,s-1.816832232981754695431283,s1.772907544178926181333010,s54
096_94,s-1.244023262670337522800556,s-3.183503980617462463670319,s297
096_95,s0.8481336606300729115404116,s3.104583846225366689445385,s328
097_0,s0,s0,s0
097_1,s-0.4372855702479798692319107,s-0.8374282689933380818825267,s256
097_2,s0.3940144803890868237944422,s-1.275677412093033428336364,s209
097_3,s0.7132038482121837693131221,s-0.8559919996447897549453351,s291
097_4,s2.757814461695971318747065,s-1.505440089525650441092121,s90
097_5,s-0.07630188918438113310216409,s1.041551957393148708508335,s239
097_6,s1.484503782729012125868317,s-0.2805249144155596372623984,s3
097_7,s0.8162362386189484500173542,s-0.3920919271619000036344094,s328
097_8,s-1.026680998423360392790560,s0.06059293728544048150685963,s20
097_9,s1.087451672538616784247089,s0.6551938123456400556339496,s66
097_10,s0.2305708668072579802660327,s2.093322841530352905817236,s282
097_11,s-0.5283828687544360608319138,s-0.3294888223789025315235701,s355
097_12,s2.371881640452149345166254,s1.608560986576621599369873,s275
097_13,s2.385905056072250493559572,s0.3029939735275697688943186,s105
097_14,s0.005435442725756370330181185,s-0.4077677631306703374958200,s220
097_15,s-0.04746947638989823525790257,s1.781915307901963448772298,s138
097_16,s-0.04151975271838456021944472,s3.486206391893670354653614,s-7
097_17,s2.301411602997655833635625,s-0.4770363377898133444565682,s49
097_18,s0.5896934634869574580473550,s2.639363788716399826343728,s62
097_19,s-1.133016602363236841055638,s-0.3299105648010107090517540,s219
097_20,s1.570079638918741778488841,s1.240037213059273615671506,s107
097_21,s-0.8860830436576788565750107,s0.8446454483462439311730608,s245
097_22,s-0.7755837799722325315299182,s1.296693791122721954242603,s53
097_23,s-1.559369597190145225601431,s1.795893413709232409869453,s9
097_24,s1.660991988258781635809381,s0.5831678096511108203015006,s298
097_25,s-1.776775447188186689284617,s0.8785781654539307899964837,s282
097_26,s0.7186998663775178795148910,s-3.026765275281802074561210,s102
097_27,s0.9469276332652355058008822,s-2.596570985833982192578922,s264
097_28,s0.9539740551385335158574008,s-1.564875207776089190148117,s249
097_29,s-1.042115318535817493784262,s-3.047542371310111735055805,s219
097_30,s-2.571816265900936157931533,s0.6913085835804291066214457,s194
097_31,s-1.987496211836925374960572,s-0.8466861602895453253747604,s307
097_32,s2.668718843371797550066000,s0.6749985910313542791967577,s355
097_33,s0.294232099203131591824700308279716409742832183837890625,s1.5860145032583676805160166622954420745372772216796875,s216
097_34,s0.1248842223674036834568657,s-1.810799089116852703465476,s51
097_35,s-0.5293958992576975573773890,s2.606603926425947265199669,s220
097_36,s0.3938468712067183311043016,s3.160072420700532634706483,s335
097_37,s-2.047504384107567583506171,s-1.863072971606670132950490,s339
097_38,s-1.144380139588055230598362,s3.394510262736447187090909,s286
097_39,s-3.405523640996849739359663,s1.594342837523682466019383,s129
097_40,s0.6372231197801804872260512,s0.06802555977698152706034661,s45
097_41,s-1.672660879504502987741300,s-0.1845139266124134480584473,s329
097_42,s-2.004060739073797805381849,s1.436855384958138500198221,s264
097_43,s2.049865519137313530848022,s3.175126027367870504974913,s38
097_44,s-1.964474015528718991389218,s-2.440941965212687901967680,s301
097_45,s-3.170180953797062300969501,s-0.2834069387144505028364172,s282
097_46,s1.285689460432136001569180,s-1.036374917507897164964393,s205
097_47,s-3.216653415847970394654544,s-1.287923679920043297910184,s25
097_48,s2.102516424804101995149620,s-2.140392914525987726193090,s26
097_49,s1.501692480620667888291386,s2.061648743216073456857933,s269
097_50,s4.060847540429275429312710,s-0.5010133867576215017936025,s38
097_51,s-2.596500669782016789723100,s2.739550678260886929643593,s133
097_52,s2.204041290460556412611481,s-0.8876384574583112904710983,s136
097_53,s1.776007320838694036532756,s1.634147853751555428195029,s229
097_54,s-1.005244867567924724888196,s-1.594562738049567347971282,s122
097_55,s2.752564129346105290538706,s-2.194964175964306586814890,s327
097_56,s-1.300281614989990668085351,s-0.9059888752127277164460926,s146
097_57,s-2.214702005874809860423712,s-1.198291140460726981044164,s93
097_58,s0.1261690414687900973480724,s-2.585271201348023366014053,s86
097_59,s-0.8245664658592673189330125,s-1.100449748558954936317190,s208
097_60,s-3.063432476636363449573609,s1.965208462769153169649728,s198
097_61,s-0.1884423672889668742447268,s3.136524308091893159782665,s94
097_62,s1.345995385555200353489004,s3.759823887619090714354297,s70
097_63,s-1.471759141988211365068006,s-3.088330943423747365628174,s-1
097_64,s-2.694464750645517424690322,s2.153892160212117955209176,s249
097_65,s2.925093283049536488685770,s2.469308167119061724059658,s54
097_66,s0.9698645059677626027033733,s3.107404910175711716148478,s274
097_67,s2.080650829733654103015361,s2.539534307461497827235198,s228
097_68,s-2.030836701059986234185923,s0.2997026451624203117335422,s9
097_69,s-0.3484619788854919665566095,s-2.879531161556973296606483,s182
097_70,s-0.5111444755038779255360004,s1.881269666173866744046661,s98
097_71,s-2.112020225109992554307635,s2.299960107103653179916326,s-1
097_72,s2.832458384720280549634585,s-1.091587419081069918781747,s22
097_73,s2.926790000581137266878750,s2.093188674054917103838083,s234
097_74,s-1.587060888441735559926949,s2.920392936548603596627617,s57
097_75,s-1.907014182630779581748004,s-2.871624930801786224239538,s96
097_76,s2.038058657049084358616614,s-2.657913275784856288116998,s51
097_77,s3.226362528748837372669090,s-0.007752840080868411351544539,s317
097_78,s-2.110128193296689179826038,s4.176936126941170227683251,s181
097_79,s-1.463451489277064433355833,s3.993155646681933372207916,s176
097_80,s-2.909069108426016435527127,s-0.7806731982637383814374595,s269
097_81,s-3.616846830976581299819939,s-1.686271202529272727295081,s278
097_82,s-3.200553170353271095760482,s0.1600105895436640304069221,s66
097_83,s0.6190079835954552956583941,s-2.158135964372034046321325,s169
097_84,s-1.260431054067589810852025,s2.625876506602139549145792,s221
097_85,s-0.9950038495180248596626289,s-2.176194184857008056752093,s207
097_86,s2.595019247900455952246506,s3.690076770026201749899664,s163
097_87,s-2.611763217824973905148781,s-1.642570621563011880848782,s200
097_88,s-2.427103225705926535515910,s1.245084397011177128940934,s129
097_89,s3.847591270519275010938975,s0.5545846913530698551607519,s339
097_90,s3.284484977308397592177245,s-0.9665596116138349958024642,s340
097_91,s-3.246744370528929980734834,s0.9892612272806913208122989,s128
097_92,s-3.533396542633648777526762,s-0.4225397156571831496635341,s65
097_93,s0.8215189568481015218014841,s1.473350946871145835878614,s306
097_94,s2.736935215800633691956428,s-0.1589570710699305770841061,s354
097_95,s3.085016419749787981025025,s0.9507814840279126258545934,s284
097_96,s1.143123927203985311460562,s2.602778342798808392660747,s266
098_0,s0,s0,s0
098_1,s-0.5812244965348042531616547,s1.756319325267098002311224,s204
098_2,s0.80922714709351140083271047842572443187236785888671875,s-1.1245842243267027971143079412286169826984405517578125,s88
098_3,s0.3143183323028889159661548,s-1.498498169725759219736427,s211
098_4,s1.269313752745168430435819,s-0.4703459617465400796620934,s112
098_5,s1.362968282853944091380371,s1.186510262015763747522889,s367
098_6,s-0.4116889810274494965192105,s0.6113770493404742586984746,s149
098_7,s1.421822146617485870846720,s-2.506989828830668922549085,s187
098_8,s1.906788793199028407554518,s-0.2760500410445110540391677,s325
098_9,s0.4501884796568431830465773,s2.834762065920278246121399,s132
098_10,s-0.2139824479770090527586124,s-0.5928507202121512317805064,s22
098_11,s-1.088164248125156259236479,s0.2033233963991494842871166,s99
098_12,s0.5529835526911254153098474,s-0.03223757043665448265151729,s273
098_13,s0.02588494274798730857001243,s1.014989477077055900905433,s23
098_14,s0.1891797672266900404158818,s-0.6305082026470501255221990,s289
098_15,s2.317478536201096079552749,s1.555850517192687888778922,s94
098_16,s-1.002871604495866472706034,s1.506737715891162959422344,s47
098_17,s-1.725969837601488636458225,s-0.3922462541872384061275581,s30
098_18,s0.8674794919265010140554953,s-2.613987040605981482417619,s153
098_19,s-2.268983189447535228633336,s2.214935743206375590782108,s272
098_20,s0.9639357477876036388829416,s0.4250017854627292750169243,s339
098_21,s1.156345222500104407597003,s-1.412535836437189874087439,s157
098_22,s-0.4308168154176342935605948,s-1.692610334266398428720857,s251
098_23,s0.8021230582671497189028999,s2.553438597493509592574467,s206
098_24,s-1.575851549564497742703106,s0.5265714243139862464626597,s344
098_25,s-1.182332319071773094054655,s-0.5794473184679304858697716,s139
098_26,s-2.993282394366898599294762,s1.566036686162250709218602,s121
098_27,s0.04792475323301563158717721,s1.717775241303674552129088,s312
098_28,s-3.344015983720696326420008,s-0.9315040890091847661930161,s301
098_29,s-2.345278713938516210180119,s0.6516683247539938883541311,s192
098_30,s2.310250541460214801720365,s-1.864541745315839012860775,s116
098_31,s-0.9987638648366642208850657,s0.5828845788806452567903933,s346
098_32,s-2.397165495033597906043843,s-0.1740632026039011237550369,s164
098_33,s-2.338865092115714569565021,s-1.515462327595718403094870,s180
098_34,s2.037498352977920507145271,s0.6048670772110841600821551,s102
098_35,s-1.093461760219025831822328,s-1.929476272607789427357416,s88
098_36,s2.403974863052352862287029,s2.151072079291419821608226,s255
098_37,s-2.779323383611282120148056,s0.1354772215170932138372795,s8
098_38,s-1.950864550337593247408135,s1.035958124042564980349379,s302
098_39,s0.2256080520679794657046280,s-2.160220294797433654345603,s141
098_40,s1.822802931286536254340546,s-1.014898286269000492187953,s96
098_41,s3.367634699920913797163703,s2.160942230695696590972444,s347
098_42,s3.073091492319526369866865,s1.265455623589203913454541,s40
098_43,s1.491046334579287642278787,s-2.030071887563233194295280,s114
098_44,s-2.058208466678021733966067,s-2.837303365478647865227658,s318
098_45,s-3.399553114638754884938020,s-1.374624008128629283967404,s255
098_46,s2.910324117416706235202465,s-1.796750740240055847427025,s51
098_47,s-0.8931151782899316879339367,s-0.1257582973814631323566242,s196
098_48,s-3.214704230589400642259524,s1.039474981096994978804413,s166
098_49,s0.5131210902544488710111398,s3.774341372838710906290061,s267
098_50,s-0.8135154106273459265197267,s2.577415056539537238124161,s43
098_51,s-0.3096527760848816201999512,s2.104881724501318791126227,s17
098_52,s0.2762135976279117034748456,s0.6796013504386633086867819,s287
098_53,s2.497916945262268780588582,s-2.474001545369321554065922,s83
098_54,s-0.8680011616113653682980102,s-2.175252696223455092962426,s267
098_55,s-0.7701418529791596925826448,s-3.348841450006487297321767,s73
098_56,s2.224307565435164751876940,s2.652557665277875797310570,s20
098_57,s2.146915568410402964938388,s-0.6305591314708405975553162,s210
098_58,s-1.356516051859495187309479,s-1.303309093004133913801246,s267
098_59,s-2.284711450858059602134209,s1.308758006308193659605888,s44
098_60,s4.111640784270006298423138,s1.103406251350492242894673,s4
098_61,s-0.2457362615397122480864758,s2.906776432725189321208683,s365
098_62,s-1.332155749310901218535747,s2.323902124315229224260637,s231
098_63,s-1.719620491989343778922727,s1.709746691343754393735412,s85
098_64,s-0.6606743413418072544129871,s3.260144233160047486444478,s93
098_65,s-3.490454832768976315207633,s-0.2543109813352765029292880,s275
098_66,s0.2241743308421326394408446,s-2.752339748922894145655160,s193
098_67,s-0.5013078973631469661964565,s-2.649564020677128189180851,s210
098_68,s3.930043801975394716224919,s-0.7603117715606412087628310,s161
098_69,s4.317184465677538143064604,s-0.4414260375807135851344847,s64
098_70,s3.365752965540490304618970,s-0.3550728172406904378441416,s49
098_71,s0.8620619940799982925533352,s3.128233678615635785598329,s65
098_72,s-3.540607316053224536923025,s0.1776650606640450030977728,s88
098_73,s2.017964444937768917626153,s2.255222079343064187431644,s135
098_74,s1.367145958908496376771335,s3.393249842344462644232876,s167
098_75,s1.380751814235243811468390,s2.254624298768006089924155,s314
098_76,s1.609412348566101274779937,s-1.666505050938027331954016,s300
098_77,s2.690253869591465191862812,s-0.3409828600923464209104807,s220
098_78,s-2.707217520755175355073873,s-2.660406066809492629104962,s299
098_79,s-0.5210566686954566442691040,s-1.188484448507148348020066,s266
098_80,s3.775901366469424659186306,s-1.765307452939693312783665,s62
098_81,s-1.383507537507441525342911,s-2.507595626577367790149830,s222
098_82,s-3.266828711388227071688030,s-2.104291758325973066279246,s288
098_83,s2.593434827600515991778695,s2.858979489720183224388264,s251
098_84,s0.7554107585163470977782096,s1.712298365560390743522757,s165
098_85,s2.324407803102948122039861,s1.090955147701118352473668,s250
098_86,s-1.634664337045308640794516,s2.631729944480866164452370,s11
098_87,s3.453819574282434407778294,s-1.019932318732399291905805,s112
098_88,s-3.954091656131500437040827,s-1.052891501239173126236447,s324
098_89,s3.672096520767224054476730,s1.561608441057092839035491,s65
098_90,s-1.857694411276088343465407,s-1.229569404077901280392115,s77
098_91,s2.650030846504619699149919,s0.4339758874385377289753518,s152
098_92,s1.247068430447317668270308,s-3.343246102604591599855023,s99
098_93,s0.1306151824033193534213567,s3.614311902110086456400840,s65
098_94,s3.360270912999955925798413,s0.3001695760875246997423371,s54
098_95,s2.262585908459815406922055,s3.649288274165030452299285,s106
098_96,s1.545610226522546432146449,s3.917437059861568293336885,s69
098_97,s3.832424532439083109287836,s0.1198357978795974542038034,s1
099_0,s0,s0,s0
099_1,s-1.713326679667918574570540,s0.7607209112887980649586605,s25
099_2,s-0.1296011061542875352110838,s1.995819775731210365607437,s68
099_3,s0.9761685369281080659753513,s0.6139700947225795457651287,s243
099_4,s0.2521357426616751924372539,s0.9970509332445963157631755,s260
099_5,s-0.06686308558567051561066788,s-1.807346461642351655857430,s103
099_6,s0.7959717013314856273731297,s-0.7817537807392274649444242,s273
099_7,s-1.235732077088205556618555,s0.7233585195731120019149370,s168
099_8,s-0.1728897475901439804296666,s-0.9577673290312791916367716,s230
099_9,s1.184032304432901992752303,s1.486244582802249296349384,s42
099_10,s0.9987285531285278626298369,s-1.311614810336412093169298,s242
099_11,s-1.376213230286356408241243,s-0.4103080652134240913567198,s37
099_12,s-2.634617496547938985534953,s-0.3265476291441099451762208,s135
099_13,s-0.5990265375749294080444216,s0.8822177738776133398834745,s71
099_14,s-1.379535943426929825439408,s-0.7900643901524215164527965,s221
099_15,s0.4316793959196181928311686,s0.5335697740702437241733235,s224
099_16,s-2.649441474460618207997786,s0.6863989019441345445018965,s171
099_17,s-0.04197138884731440623687697,s3.086002248619084691386162,s6
099_18,s-2.279888271093288801272260,s0.3831831598287328017465871,s265
099_19,s-0.7046065994904985169133837,s-2.341741066864177792279655,s147
099_20,s-0.7651534044710335166457684,s-0.2731838966826693080799938,s22
099_21,s-1.311097804505139609310139,s-2.389247472736957549413473,s140
099_22,s-0.5882558673899758974919217,s0.2610612092649673143807121,s318
099_23,s0.3594424178599760159175113,s-0.6017859429281573963380069,s187
099_24,s-1.196386954567303420246538,s2.381539261678307331515648,s315
099_25,s0.3796494000296470328059679,s-1.856785576263368486849004,s328
099_26,s-0.4192561287172486758634271,s-2.810689519892131402970665,s324
099_27,s2.866653310810657629206788,s-0.5226655749927138511906622,s301
099_28,s-0.5348806107004511686819902,s3.646741866630834054581467,s333
099_29,s-0.9069152277476802345712590,s1.931975544203112856323641,s194
099_30,s2.301030455845350647728354,s-0.4844463453527448719426741,s231
099_31,s1.420598991914301421207735,s-2.002615599440167979024275,s63
099_32,s4.275671662095618359407738,s-0.009950991037215197192092233,s112
099_33,s1.734317350452049248492326,s2.512006450412871714356068,s246
099_34,s-2.201897863459959050341785,s-1.133072743222814177110890,s162
099_35,s1.903102200091819285604489,s-2.865844336950105115252584,s259
099_36,s4.202380050415828054849453,s-0.6631646210537840702148318,s71
099_37,s-2.341482563611781544943290,s2.086985094534217662076703,s196
099_38,s2.266956025788927358774472,s-1.989853138057025153280500,s181
099_39,s2.068504482338148178950653,s-1.716824412173810845603193,s346
099_40,s0.7555652521704601398428585,s-3.639653785598718695182273,s1
099_41,s-1.756904913531453296671181,s-1.373406810095605591615087,s270
099_42,s-1.724023450332407765214771,s2.344869900677013529934761,s184
099_43,s1.094874515795187250657983,s0.02504738282290917307515431,s212
099_44,s0.9504100784245114764969827,s3.457369401596197942870895,s274
099_45,s-0.2386445273561694779829168,s-0.5049984064679424178301303,s300
099_46,s-1.444130109348734402816007,s1.251795102771482101535609,s354
099_47,s-0.5022624139040087198893048,s-0.9757619221899205791230513,s53
099_48,s-2.200304123286392408639922,s2.514410938636389413261552,s1
099_49,s-1.855382901511686239565125,s-2.233211775723099236368175,s111
099_50,s0.6206501275287561597560070,s2.708632207309678584933321,s201
099_51,s3.118947643866517203947719,s0.7181506780958170285678037,s199
099_52,s3.218350906560686291654761,s2.165441793907644773761746,s31
099_53,s-1.917694169662791457697803,s-0.2504394632271003621332150,s140
099_54,s2.512789279168917283557861,s0.9384032866660521748913836,s283
099_55,s0.9705755417615118344626393,s-2.218816097820386931118928,s141
099_56,s0.1609173881317346372667190,s3.806375184379000132985776,s253
099_57,s0.2112353193313792031060583,s-2.873411812490134047137769,s336
099_58,s1.732191406448598129923928,s1.741345407533438981000085,s29
099_59,s2.389274208531998902431404,s2.639561005327656310198715,s7
099_60,s-2.478234148835628260568175,s-2.965888264549871284649075,s298
099_61,s2.425942506707535084586881,s1.492837293239084869161948,s92
099_62,s0.4561229311873717384706595,s1.931460497420844232840942,s116
099_63,s1.258286034677692504825385,s3.862480673763000659816368,s313
099_64,s0.4903403833209793441158531,s3.166222221227147802166679,s246
099_65,s-2.784010944078022095279912,s2.171968110699533712620867,s-17
099_66,s2.904839975880589848789005,s0.1110728336401781111975056,s85
099_67,s1.750008735266189173300500,s-0.4531946729092406513095261,s305
099_68,s-2.293852316889440527648489,s1.164815788722375497488138,s112
099_69,s-2.705910748843981661684865,s1.746418499461046700211089,s160
099_70,s2.010052979168561827771900,s0.9001578353116622553849174,s216
099_71,s-0.02101747013123245189092358,s1.383196826286598103694647,s152
099_72,s-3.789396369990281017870597,s0.3164301078014890022949146,s284
099_73,s0.3236185243214830427327388,s-3.419605101725816387325806,s109
099_74,s-1.437596720174230936761805,s3.374223564346691641401002,s28
099_75,s1.185297615022784412097679,s-2.753622340986504867313412,s309
099_76,s-2.633326624007230410198788,s-2.231143629133233907170521,s-3
099_77,s-3.175999272050991145449787,s-0.3110083012427206626028532,s73
099_78,s-1.418456554545408993678325,s-2.018602963153147480945827,s319
099_79,s3.755276751264246557458771,s0.2137473282902639677011131,s2
099_80,s1.365252145574885341006154,s-3.616968624900205084293780,s321
099_81,s-3.213826103967639907441068,s-1.163506908884737649310242,s292
099_82,s3.318672134211068216851084,s1.481895016228609495627205,s202
099_83,s-0.6845673489449538243883935,s-3.207870634015789706007874,s272
099_84,s-1.785601923611491300900034,s3.105829732541365621745212,s205
099_85,s1.850211092211146097011310,s3.138358549459039651286646,s330
099_86,s-0.6001586842566765528372833,s-1.370059686761511944311232,s152
099_87,s2.539076915143272384451855,s-1.477415079633487889759767,s304
099_88,s-3.950729190488743650198218,s-0.6056443205741698712629718,s262
099_89,s-3.102816087109297594863467,s-1.758831286686584923287246,s314
099_90,s-3.222036138636889148270657,s1.207062156386158769544055,s136
099_91,s-1.051838635551577432857959,s-3.556684919837255275804064,s23
099_92,s2.790536130284050583914153,s1.603352145591042887781855,s5
099_93,s1.570663057408192153294180,s-1.259689775810123563148936,s303
099_94,s1.354906751003243411957122,s0.9643206390685869523748953,s296
099_95,s1.231554300816511262478548,s2.568915984747012212947859,s325
099_96,s-0.6350597850557966169630738,s3.125712501199138576546931,s31
099_97,s3.308668410850433476075306,s-0.8023662579019981838657217,s207
099_98,s-0.000001145436472338445810238656,s2.470958209552920628593320,s38
100_0,s0,s0,s0
100_1,s-0.8773827258068110229727311,s-1.182698579968908807191764,s260
100_2,s0.1391882601821654852347620590080623514950275421142578125,s1.0833161309865946275721171332406811416149139404296875,s198
100_3,s0.7097102358592530975400781,s0.2486219829589858677613979,s270
100_4,s-2.264135941254275044554057,s-0.9682580194345556060669945,s53
100_5,s-0.05217422091036375496851674,s-0.4176958248669705884778547,s144
100_6,s0.5783682023848985666661383,s0.9244766016371372546744919,s233
100_7,s-0.89717276285944880243050647550262510776519775390625,s-0.138101319399029309753501593149849213659763336181640625,s273
100_8,s1.592466251694322440859986,s-0.09193843806377516650329985,s338
100_9,s-2.411527189517975591076527,s1.246228486273737119660598,s18
100_10,s1.119060578179101655190570,s-0.6778691514705264438422905,s353
100_11,s-1.208463004038302737210010,s-1.702895220662704910249887,s264
100_12,s-1.376351780314387696774192,s0.1057182592567182319309716,s172
100_13,s0.3305673140990634303187924,s2.711254337703394594674688,s188
100_14,s-0.1735019585203005053342107,s-1.898170102216944028425405,s247
100_15,s-0.6248724246372169078070357,s1.141074681931542655899392,s78
100_16,s-2.001343525465731547005599,s-0.4345553576667723662263487,s34
100_17,s0.4696542801665740509212132,s-0.8779322937408828250206716,s103
100_18,s0.7932110602373109511931116,s-1.064859018724111327375281,s248
100_19,s-0.3808473309213042563847738,s3.730080217627566287197371,s68
100_20,s1.927523845968116518803659,s1.056766428553649200122733,s229
100_21,s1.606480007118695193428851,s-0.7204700373007891172445413,s228
100_22,s1.575233534658673127670791,s2.259100290237581456706527,s304
100_23,s2.168821913847307440020850,s0.2408527481389344457318736,s221
100_24,s-2.140874222306009468097534,s3.431060438526919255657500,s241
100_25,s-0.3828103085098464447577625,s2.249414038068943274065181,s55
100_26,s4.040739176747231281398848,s-0.3443724634869413225163326,s81
100_27,s1.258736093145654466249339,s0.8144975265873043851483367,s318
100_28,s-0.1361225021692238747531012,s1.403743501224056972054300,s42
100_29,s3.730851717099921547281253,s-1.142367287532130810874832,s315
100_30,s0.6526605175916783407874533,s3.237208881465215730421914,s205
100_31,s-0.8494804848284210202491452,s-0.5705246884498991538289814,s121
100_32,s0.7847152938082265598296327,s1.771699677030322857620992,s131
100_33,s-2.407497601152554034600883,s0.8714337847789492153688369,s119
100_34,s2.532334540211705384282758,s-1.289875071517658226827318,s344
